COD_MARCA,MARCA,COD_PROD,PRODUCTO,CANAL,CIUDAD,DISTRITO,FECHA_FACT,FAMILIA,NRO_FACT,MALL,CANTIDAD,RETAILER,PRECIO_UNIT,COD_CLIENTE
390,WURDEN,349,MICROONDAS,HIPERMERCADO,CAJAMARCA,CAJAMARCA,28/01/2018,LINEA BLANCA,31365238,OPEN PLAZA CAJAMARCA,1,TOTTUS,179,105685
412,DAEWOO,377,ASPIRADORAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SURCO,18/02/2018,PEDS,27897501,JOCKEY PLAZA,1,PARIS S.A,199,105381
415,COLDEX,348,COCINAS,ESPECIALISTA,SAN MARTIN,JUANJUI,17/02/2019,LINEA BLANCA,31900112,SIN MALL,1,MARCIMEX,1081.85,106484
384,OSTER,346,REFRIGERADORES,HIPERMERCADO,CALLAO,CALLAO,13/01/2019,LINEA BLANCA,32243322,SIN MALL,1,PLAZA VEA,399,105061
388,RECCO,369,CAFETERAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,INDEPENDENCIA,27/01/2019,PEDS,31564481,PLAZA NORTE,1,FALABELLA,59,105652
386,PHILIPS,344,AFEITADORAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,JESUS MARIA,27/01/2019,CUIDADO PERSONAL,31569200,REAL PLAZA SALAVERRY,5,FALABELLA,215,106202
383,IMACO,364,PLANCHAS,HIPERMERCADO,LIMA METROPOLITANA,LINCE,3/02/2019,PEDS,32322370,CC RISSO,5,PLAZA VEA,49.9,106400
384,OSTER,364,PLANCHAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN ISIDRO,20/01/2019,PEDS,31547947,SIN MALL,2,FALABELLA,119,106842
432,LENOVO,355,LAPTOPS,ESPECIALISTA,VIRTUAL,ONLINE,7/01/2018,COMPUTO,24938334,SIN MALL,3,LINIO,838.19,105709
416,INDURAMA,348,COCINAS,ESPECIALISTA,TACNA,TACNA,13/01/2019,LINEA BLANCA,31674501,SIN MALL,1,ELEKTRA,898.99,106446
383,IMACO,361,LICUADORAS,ESPECIALISTA,PIURA,CHULUCANAS,6/01/2019,PEDS,31879401,SIN MALL,1,MARCIMEX,86.33,106403
427,ACER,355,LAPTOPS,TIENDA DEPARTAMENTAL,AREQUIPA,AREQUIPA,18/02/2018,COMPUTO,31611178,MALL PLAZA AREQUIPA,-2,FALABELLA,3164.5,105201
472,SCOSCHE,337,AUDIO HOME SYS.,TIENDA DEPARTAMENTAL,ICA,ICA,13/01/2019,ELECTRONICA,27880227,EL QUINDE ICA,3,PARIS S.A,0,106293
417,LG,347,LAVADORAS,TIENDA DEPARTAMENTAL,AREQUIPA,AREQUIPA,3/02/2019,LINEA BLANCA,32484981,SIN MALL,2,ESTILOS,1499,105692
402,CONTINENTAL,352,CONGELADORES,HIPERMERCADO,TRUJILLO,TRUJILLO,27/01/2019,LINEA BLANCA,31375465,MALL PLAZA TRUJILLO,1,TOTTUS,599,106614
419,SAMSUNG,346,REFRIGERADORES,HIPERMERCADO,LIMA METROPOLITANA,CHORRILLOS,27/01/2019,LINEA BLANCA,31209755,PLAZA LIMA SUR,2,METRO,1598.85,105993
418,MABE,347,LAVADORAS,HIPERMERCADO,CAJAMARCA,JAEN,6/01/2019,LINEA BLANCA,32215585,SIN MALL,-1,PLAZA VEA,1246,106364
417,LG,337,AUDIO HOME SYS.,HIPERMERCADO,TRUJILLO,TRUJILLO,18/02/2018,ELECTRONICA,31433477,OPEN PLAZA TRUJILLO,1,TOTTUS,299,105425
418,MABE,346,REFRIGERADORES,ESPECIALISTA,ANCASH,HUARAZ,11/02/2018,LINEA BLANCA,31700808,SIN MALL,1,ELEKTRA,1129,106818
419,SAMSUNG,336,TV,ESPECIALISTA,HUANUCO,HUANUCO,13/01/2019,ELECTRONICA,31957187,SIN MALL,1,TIENDAS EFE,2382.27,105376
384,OSTER,372,HERVIDORES,HIPERMERCADO,LIMA METROPOLITANA,SANTA ANITA,13/01/2019,PEDS,31327357,MALL AVENTURA SANTA ANITA,1,TOTTUS,75,105599
387,PRACTIKA,361,LICUADORAS,ESPECIALISTA,TRUJILLO,TRUJILLO,14/01/2018,PEDS,31935847,SIN MALL,1,CURACAO,89,105797
444,EPSON,360,MULTIFUNCIONAL,ESPECIALISTA,HUANUCO,HUANUCO,3/02/2019,COMPUTO,31893714,SIN MALL,1,MARCIMEX,1107.23,106406
412,DAEWOO,347,LAVADORAS,HIPERMERCADO,LIMA METROPOLITANA,BARRANCO,20/01/2019,LINEA BLANCA,32259735,SIN MALL,1,PLAZA VEA,899,105590
419,SAMSUNG,336,TV,ESPECIALISTA,LAMBAYEQUE,CHICLAYO,11/02/2018,ELECTRONICA,32045539,SIN MALL,2,CURACAO,1299.36,106834
389,THOMAS,364,PLANCHAS,HIPERMERCADO,LIMA METROPOLITANA,SAN MIGUEL,11/02/2018,PEDS,31232164,SIN MALL,1,METRO,139,106079
389,THOMAS,361,LICUADORAS,ESPECIALISTA,CAJAMARCA,CAJAMARCA,13/01/2019,PEDS,31954598,SIN MALL,1,TIENDAS EFE,189,106460
417,LG,337,AUDIO HOME SYS.,ESPECIALISTA,IQUITOS,IQUITOS,4/02/2018,ELECTRONICA,31891928,SIN MALL,2,MARCIMEX,669,105660
383,IMACO,361,LICUADORAS,HIPERMERCADO,CUSCO,CUSCO,20/01/2019,PEDS,32267135,REAL PLAZA CUSCO,4,PLAZA VEA,229.9,105833
388,RECCO,336,TV,HIPERMERCADO,LIMA METROPOLITANA,CERCADO DE LIMA,27/01/2019,ELECTRONICA,31371285,SIN MALL,2,TOTTUS,489,105825
417,LG,337,AUDIO HOME SYS.,ESPECIALISTA,ANCASH,HUARAZ,18/02/2018,ELECTRONICA,32072561,SIN MALL,2,CURACAO,1399,106511
417,LG,336,TV,TIENDA DEPARTAMENTAL,ANCASH,CHIMBOTE,11/02/2018,ELECTRONICA,31589722,MEGA PLAZA CHIMBOTE,2,FALABELLA,2199,106760
1007,GENIUS,337,AUDIO HOME SYS.,HIPERMERCADO,LIMA METROPOLITANA,INDEPENDENCIA,10/02/2019,ELECTRONICA,32342934,SIN MALL,2,PLAZA VEA,99,106133
417,LG,336,TV,HIPERMERCADO,CAJAMARCA,CAJAMARCA,21/01/2018,ELECTRONICA,31192966,EL QUINDE CAJAMARCA,1,METRO,1599,105176
388,RECCO,336,TV,TIENDA DEPARTAMENTAL,TRUJILLO,TRUJILLO,6/01/2019,ELECTRONICA,31510485,MALL PLAZA TRUJILLO,7,FALABELLA,813,105116
392,BOSCH,364,PLANCHAS,HIPERMERCADO,CUSCO,CUSCO,7/01/2018,PEDS,32201501,REAL PLAZA CUSCO,1,PLAZA VEA,199.9,106785
418,MABE,348,COCINAS,HIPERMERCADO,ANCASH,CHIMBOTE,10/02/2019,LINEA BLANCA,32345082,SIN MALL,2,PLAZA VEA,749,106173
384,OSTER,361,LICUADORAS,ESPECIALISTA,PIURA,PIURA,14/01/2018,PEDS,31115296,SIN MALL,2,CARSA,156.87,106760
416,INDURAMA,342,CAMPANAS,TIENDA DEPARTAMENTAL,JUNIN,HUANCAYO,14/01/2018,LINEA BLANCA,31747983,REAL PLAZA HUANCAYO,1,RIPLEY,293.05,105643
388,RECCO,336,TV,HIPERMERCADO,ICA,PISCO,13/01/2019,ELECTRONICA,31330256,SIN MALL,1,TOTTUS,999,106544
419,SAMSUNG,336,TV,ESPECIALISTA,AREQUIPA,AREQUIPA,3/02/2019,ELECTRONICA,32033005,SIN MALL,1,CURACAO,2086.75,106041
432,LENOVO,355,LAPTOPS,HIPERMERCADO,LIMA METROPOLITANA,CERCADO DE LIMA,11/02/2018,COMPUTO,32332393,REAL PLAZA CENTRO CIVICO,2,PLAZA VEA,1099,106386
417,LG,337,AUDIO HOME SYS.,ESPECIALISTA,ANCASH,HUARAZ,18/02/2018,ELECTRONICA,32079166,SIN MALL,2,TIENDAS EFE,944.63,106216
444,EPSON,360,MULTIFUNCIONAL,ESPECIALISTA,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,21/01/2018,COMPUTO,31972825,SIN MALL,-1,TIENDAS EFE,740.91,106848
388,RECCO,361,LICUADORAS,TIENDA DEPARTAMENTAL,PIURA,PIURA,11/02/2018,PEDS,31594865,SIN MALL,1,FALABELLA,79,105947
432,LENOVO,355,LAPTOPS,ESPECIALISTA,CAJAMARCA,JAEN,21/01/2018,COMPUTO,31885542,SIN MALL,1,MARCIMEX,1469.01,106026
384,OSTER,361,LICUADORAS,ESPECIALISTA,CALLAO,VENTANILLA,10/02/2019,PEDS,31138966,SIN MALL,1,CARSA,178.99,105031
419,SAMSUNG,346,REFRIGERADORES,ESPECIALISTA,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,27/01/2019,LINEA BLANCA,32014288,SIN MALL,1,TIENDAS EFE,1648.93,105295
431,HP,355,LAPTOPS,ESPECIALISTA,PIURA,TALARA,17/02/2019,COMPUTO,32083578,SIN MALL,1,CURACAO,1598.99,106690
384,OSTER,361,LICUADORAS,HIPERMERCADO,CUSCO,CUSCO,3/02/2019,PEDS,32320185,REAL PLAZA CUSCO,1,PLAZA VEA,99.9,105549
452,JVC,336,TV,HIPERMERCADO,LIMA METROPOLITANA,SAN JUAN DE MIRAFLORES,17/02/2019,ELECTRONICA,31443716,MALL DEL SUR,4,TOTTUS,1158.25,105122
419,SAMSUNG,336,TV,HIPERMERCADO,ICA,ICA,18/02/2018,ELECTRONICA,32357384,SIN MALL,1,PLAZA VEA,2299,106481
384,OSTER,361,LICUADORAS,HIPERMERCADO,CAJAMARCA,CAJAMARCA,3/02/2019,PEDS,31399939,OPEN PLAZA CAJAMARCA,1,TOTTUS,449,106957
384,OSTER,364,PLANCHAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,INDEPENDENCIA,11/02/2018,PEDS,31811847,MEGA PLAZA INDEPENDENCIA,3,RIPLEY,110.7,106212
448,SONY,337,AUDIO HOME SYS.,ESPECIALISTA,CUSCO,CUSCO,7/01/2018,ELECTRONICA,31663055,SIN MALL,2,ELEKTRA,1099,106297
418,MABE,346,REFRIGERADORES,ESPECIALISTA,APURIMAC,ABANCAY,10/02/2019,LINEA BLANCA,32436211,SIN MALL,-1,GALLO MAS GALLO,1202.8,105282
396,TAURUS,377,ASPIRADORAS,HIPERMERCADO,LIMA METROPOLITANA,BARRANCO,7/01/2018,PEDS,32194846,SIN MALL,1,PLAZA VEA,199,106548
419,SAMSUNG,1018,REPRODUCTORES DE VIDEO,HIPERMERCADO,PIURA,PAITA,27/01/2019,ELECTRONICA,32294017,SIN MALL,1,PLAZA VEA,229,105578
1149,MICRONICS,337,AUDIO HOME SYS.,ESPECIALISTA,PIURA,SULLANA,18/02/2018,ELECTRONICA,31897428,SIN MALL,1,MARCIMEX,41.9,105046
417,LG,346,REFRIGERADORES,HIPERMERCADO,AREQUIPA,AREQUIPA,11/02/2018,LINEA BLANCA,31412723,MALL AVENTURA PLAZA AREQUIPA,1,TOTTUS,1499,106991
412,DAEWOO,349,MICROONDAS,HIPERMERCADO,LIMA METROPOLITANA,SAN MIGUEL,11/02/2018,LINEA BLANCA,31235456,SIN MALL,1,METRO,249,105175
418,MABE,347,LAVADORAS,HIPERMERCADO,LIMA METROPOLITANA,PUENTE PIEDRA,28/01/2018,LINEA BLANCA,31361164,SIN MALL,2,TOTTUS,699,105180
419,SAMSUNG,346,REFRIGERADORES,ESPECIALISTA,JUNIN,HUANCAYO,21/01/2018,LINEA BLANCA,31971266,SIN MALL,1,TIENDAS EFE,2199,106291
383,IMACO,372,HERVIDORES,ESPECIALISTA,CALLAO,VENTANILLA,4/02/2018,PEDS,32461902,SIN MALL,0,GALLO MAS GALLO,0,105184
419,SAMSUNG,336,TV,HIPERMERCADO,LIMA METROPOLITANA,INDEPENDENCIA,11/02/2018,ELECTRONICA,31404409,MEGA PLAZA INDEPENDENCIA,6,TOTTUS,1299,106422
389,THOMAS,364,PLANCHAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN ISIDRO,27/01/2019,PEDS,31566626,SIN MALL,0,FALABELLA,0,105669
419,SAMSUNG,336,TV,ESPECIALISTA,AREQUIPA,PEDREGAL,11/02/2018,ELECTRONICA,32434870,SIN MALL,1,GALLO MAS GALLO,2122.82,105911
416,INDURAMA,348,COCINAS,ESPECIALISTA,ANCASH,CHIMBOTE,13/01/2019,LINEA BLANCA,31956189,SIN MALL,1,TIENDAS EFE,743.11,105337
416,INDURAMA,348,COCINAS,ESPECIALISTA,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,4/02/2018,LINEA BLANCA,32027969,SIN MALL,1,TIENDAS EFE,598.98,105288
431,HP,355,LAPTOPS,ESPECIALISTA,TACNA,TACNA,21/01/2018,COMPUTO,31119602,SIN MALL,1,CARSA,1582.63,105233
383,IMACO,372,HERVIDORES,ESPECIALISTA,LAMBAYEQUE,FERREÑAFE,10/02/2019,PEDS,32058717,SIN MALL,1,CURACAO,90,105620
416,INDURAMA,348,COCINAS,HIPERMERCADO,TRUJILLO,TRUJILLO,20/01/2019,LINEA BLANCA,31352313,OPEN PLAZA TRUJILLO,3,TOTTUS,599,105462
383,IMACO,361,LICUADORAS,HIPERMERCADO,LIMA METROPOLITANA,PUENTE PIEDRA,10/02/2019,PEDS,32343313,SIN MALL,2,PLAZA VEA,98.96,106232
444,EPSON,360,MULTIFUNCIONAL,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,JESUS MARIA,17/02/2019,COMPUTO,31841025,REAL PLAZA SALAVERRY,2,RIPLEY,849,106777
417,LG,349,MICROONDAS,ESPECIALISTA,LAMBAYEQUE,CHICLAYO,7/01/2018,LINEA BLANCA,31908450,SIN MALL,1,CURACAO,365.65,106458
415,COLDEX,348,COCINAS,HIPERMERCADO,LIMA METROPOLITANA,SAN MARTIN DE PORRES,3/02/2019,LINEA BLANCA,31397186,SIN MALL,1,TOTTUS,599,106267
419,SAMSUNG,346,REFRIGERADORES,ESPECIALISTA,PASCO,CERRO DE PASCO,27/01/2019,LINEA BLANCA,32005912,SIN MALL,1,CURACAO,1139,106026
387,PRACTIKA,361,LICUADORAS,HIPERMERCADO,AREQUIPA,AREQUIPA,28/01/2018,PEDS,31366376,MALL AVENTURA PLAZA AREQUIPA,4,TOTTUS,49.98,105851
448,SONY,379,COMPACT CAMARAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN BORJA,14/01/2018,FOTO,31743863,REAL PLAZA PRIMAVERA,0,RIPLEY,0,105217
417,LG,347,LAVADORAS,TIENDA DEPARTAMENTAL,AREQUIPA,AREQUIPA,4/02/2018,LINEA BLANCA,32483237,SIN MALL,2,ESTILOS,1199,106773
418,MABE,346,REFRIGERADORES,ESPECIALISTA,ANCASH,CASMA,18/02/2018,LINEA BLANCA,31708072,SIN MALL,1,ELEKTRA,1099,106522
384,OSTER,349,MICROONDAS,TIENDA DEPARTAMENTAL,VIRTUAL,ONLINE,20/01/2019,LINEA BLANCA,31547025,SIN MALL,1,FALABELLA,399.01,105671
417,LG,346,REFRIGERADORES,TIENDA DEPARTAMENTAL,TRUJILLO,TRUJILLO,28/01/2018,LINEA BLANCA,31778368,MALL PLAZA TRUJILLO,2,RIPLEY,1755.43,106741
431,HP,355,LAPTOPS,HIPERMERCADO,LIMA METROPOLITANA,ATE,28/01/2018,COMPUTO,32274527,SIN MALL,1,PLAZA VEA,899,106593
419,SAMSUNG,336,TV,HIPERMERCADO,LIMA METROPOLITANA,PUENTE PIEDRA,7/01/2018,ELECTRONICA,31293256,SIN MALL,2,TOTTUS,1449,105594
427,ACER,355,LAPTOPS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN MIGUEL,20/01/2019,COMPUTO,31549597,PLAZA SAN MIGUEL,1,FALABELLA,1598.99,105319
431,HP,355,LAPTOPS,TIENDA DEPARTAMENTAL,LAMBAYEQUE,CHICLAYO,14/01/2018,COMPUTO,31515025,REAL PLAZA CHICLAYO,2,FALABELLA,1824,106047
384,OSTER,364,PLANCHAS,ESPECIALISTA,CALLAO,CALLAO,14/01/2018,PEDS,32451074,MINKA,1,GALLO MAS GALLO,435.42,106141
383,IMACO,372,HERVIDORES,HIPERMERCADO,LIMA METROPOLITANA,JESUS MARIA,21/01/2018,PEDS,31190788,SIN MALL,1,METRO,54.9,106073
384,OSTER,361,LICUADORAS,ESPECIALISTA,PIURA,TALARA,4/02/2018,PEDS,32016030,SIN MALL,1,CURACAO,379.05,106053
413,ELECTROLUX,349,MICROONDAS,HIPERMERCADO,LIMA METROPOLITANA,CHORRILLOS,3/02/2019,LINEA BLANCA,32318289,REAL PLAZA CHORRILLOS,1,PLAZA VEA,359,106908
417,LG,346,REFRIGERADORES,HIPERMERCADO,ANCASH,CHIMBOTE,20/01/2019,LINEA BLANCA,32270349,SIN MALL,1,PLAZA VEA,1299,105048
415,COLDEX,346,REFRIGERADORES,ESPECIALISTA,ICA,ICA,18/02/2018,LINEA BLANCA,31141941,SIN MALL,1,CARSA,735.06,106542
415,COLDEX,346,REFRIGERADORES,TIENDA DEPARTAMENTAL,ICA,ICA,4/02/2018,LINEA BLANCA,32483811,SIN MALL,3,ESTILOS,849,105064
419,SAMSUNG,337,AUDIO HOME SYS.,HIPERMERCADO,LIMA METROPOLITANA,EL AGUSTINO,13/01/2019,ELECTRONICA,31325116,SIN MALL,2,TOTTUS,799.32,106021
454,HISENSE,336,TV,ESPECIALISTA,MOQUEGUA,MOQUEGUA,4/02/2018,ELECTRONICA,32025591,SIN MALL,2,TIENDAS EFE,710.95,105939
419,SAMSUNG,336,TV,ESPECIALISTA,CUSCO,CUSCO,4/02/2018,ELECTRONICA,32022842,SIN MALL,6,CURACAO,1775.1,106222
418,MABE,347,LAVADORAS,TIENDA DEPARTAMENTAL,IQUITOS,IQUITOS,28/01/2018,LINEA BLANCA,31554298,SIN MALL,3,FALABELLA,797.29,105269
389,THOMAS,377,ASPIRADORAS,HIPERMERCADO,LIMA METROPOLITANA,PUENTE PIEDRA,21/01/2018,PEDS,31338077,SIN MALL,1,TOTTUS,159,105215
383,IMACO,364,PLANCHAS,HIPERMERCADO,LIMA METROPOLITANA,LOS OLIVOS,18/02/2018,PEDS,32357215,SIN MALL,1,PLAZA VEA,39.9,105944
428,ADVANCE,357,PC,HIPERMERCADO,LIMA METROPOLITANA,ATE,20/01/2019,COMPUTO,32269613,SIN MALL,1,PLAZA VEA,1399,106775
416,INDURAMA,342,CAMPANAS,HIPERMERCADO,CAJAMARCA,CAJAMARCA,28/01/2018,LINEA BLANCA,32281375,REAL PLAZA CAJAMARCA,1,PLAZA VEA,399,106833
1096,KIOTO,336,TV,TIENDA DEPARTAMENTAL,LAMBAYEQUE,CHICLAYO,17/02/2019,ELECTRONICA,32182818,REAL PLAZA CHICLAYO,3,OECHSLE,1299,106589
417,LG,336,TV,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN JUAN DE MIRAFLORES,14/01/2018,ELECTRONICA,32152485,MALL DEL SUR,1,OECHSLE,3000,105069
388,RECCO,372,HERVIDORES,HIPERMERCADO,TRUJILLO,TRUJILLO,28/01/2018,PEDS,31366674,SIN MALL,4,TOTTUS,59.9,105353
387,PRACTIKA,361,LICUADORAS,HIPERMERCADO,JUNIN,HUANCAYO,4/02/2018,PEDS,32302677,SIN MALL,2,PLAZA VEA,47.98,106789
383,IMACO,364,PLANCHAS,ESPECIALISTA,LIMA METROPOLITANA,COMAS,28/01/2018,PEDS,31126326,SIN MALL,3,CARSA,29.9,105281
419,SAMSUNG,336,TV,ESPECIALISTA,LIMA METROPOLITANA,CARABAYLLO,7/01/2018,ELECTRONICA,32446693,SIN MALL,2,GALLO MAS GALLO,2122.82,106977
419,SAMSUNG,347,LAVADORAS,HIPERMERCADO,LAMBAYEQUE,CHICLAYO,3/02/2019,LINEA BLANCA,31398555,OPEN PLAZA CHICLAYO,2,TOTTUS,1399,105319
419,SAMSUNG,336,TV,TIENDA DEPARTAMENTAL,LAMBAYEQUE,CHICLAYO,28/01/2018,ELECTRONICA,32163279,REAL PLAZA CHICLAYO,1,OECHSLE,2399,105386
418,MABE,347,LAVADORAS,ESPECIALISTA,YURIMAGUAS,YURIMAGUAS,7/01/2018,LINEA BLANCA,31911017,SIN MALL,2,CURACAO,752.74,106786
888,HAIER,336,TV,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,BREÑA,27/01/2019,ELECTRONICA,27886315,LA RAMBLA BRENA,1,PARIS S.A,716.6,106443
389,THOMAS,361,LICUADORAS,HIPERMERCADO,LIMA METROPOLITANA,SAN ISIDRO,3/02/2019,PEDS,31392962,SIN MALL,1,TOTTUS,189,105214
418,MABE,348,COCINAS,ESPECIALISTA,IQUITOS,IQUITOS,4/02/2018,LINEA BLANCA,31891951,SIN MALL,1,MARCIMEX,440.7,106188
412,DAEWOO,346,REFRIGERADORES,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SURQUILLO,10/02/2019,LINEA BLANCA,31601957,OPEN PLAZA ANGAMOS,2,FALABELLA,99,106337
417,LG,347,LAVADORAS,TIENDA DEPARTAMENTAL,LIMA METROPOLITANA,SAN ISIDRO,17/02/2019,LINEA BLANCA,31842621,SIN MALL,1,RIPLEY,999.96,105502
419,SAMSUNG,336,TV,ESPECIALISTA,LA LIBERTAD,CHEPEN,17/02/2019,ELECTRONICA,31899753,SIN MALL,1,MARCIMEX,1844.02,105116
417,LG,347,LAVADORAS,ESPECIALISTA,SAN MARTIN,TARAPOTO,10/02/2019,LINEA BLANCA,32062214,SIN MALL,1,CURACAO,1650.82,106717
419,SAMSUNG,346,REFRIGERADORES,HIPERMERCADO,PIURA,SULLANA,4/02/2018,LINEA BLANCA,32310519,REAL PLAZA SULLANA,1,PLAZA VEA,1799,105129
396,TAURUS,364,PLANCHAS,HIPERMERCADO,TRUJILLO,TRUJILLO,17/02/2019,PEDS,32370291,SIN MALL,1,PLAZA VEA,79.9,106626
384,OSTER,369,CAFETERAS,HIPERMERCADO,LIMA METROPOLITANA,BREÑA,13/01/2019,PEDS,31180798,SIN MALL,2,METRO,103.99,106793
392,BOSCH,348,COCINAS,ESPECIALISTA,PIURA,PIURA,28/01/2018,LINEA BLANCA,31996340,SIN MALL,1,TIENDAS EFE,1022.06,107003
419,SAMSUNG,347,LAVADORAS,HIPERMERCADO,LIMA METROPOLITANA,SURCO,3/02/2019,LINEA BLANCA,32312135,SIN MALL,1,PLAZA VEA,1499,105920
383,IMACO,372,HERVIDORES,HIPERMERCADO,LIMA METROPOLITANA,ATE,28/01/2018,PEDS,32274643,SIN MALL,1,PLAZA VEA,57.56,106000
419,SAMSUNG,336,TV,ESPECIALISTA,JUNIN,SATIPO,28/01/2018,ELECTRONICA,31992526,SIN MALL,1,CURACAO,1650.78,106871
431,HP,355,LAPTOPS,ESPECIALISTA,CUSCO,CUSCO,28/01/2018,COMPUTO,32001928,SIN MALL,1,TIENDAS EFE,1798.99,106576
419,SAMSUNG,336,TV,ESPECIALISTA,LIMA METROPOLITANA,VILLA EL SALVADOR,14/01/2018,ELECTRONICA,31945266,SIN MALL,1,TIENDAS EFE,2120.56,105931
419,SAMSUNG,346,REFRIGERADORES,TIENDA DEPARTAMENTAL,AREQUIPA,AREQUIPA,11/02/2018,LINEA BLANCA,32489319,SIN MALL,1,ESTILOS,1598.99,105086
888,HAIER,336,TV,TIENDA DEPARTAMENTAL,ICA,CHINCHA,13/01/2019,ELECTRONICA,31755805,SIN MALL,1,RIPLEY,899.95,106991
412,DAEWOO,349,MICROONDAS,HIPERMERCADO,CALLAO,CALLAO,13/01/2019,LINEA BLANCA,32243331,SIN MALL,1,PLAZA VEA,319,106315
432,LENOVO,355,LAPTOPS,TIENDA DEPARTAMENTAL,VIRTUAL,ONLINE,14/01/2018,COMPUTO,31518507,SIN MALL,4,FALABELLA,999,105771
452,JVC,336,TV,HIPERMERCADO,TRUJILLO,TRUJILLO,18/02/2018,ELECTRONICA,31433451,OPEN PLAZA TRUJILLO,1,TOTTUS,399,106535
431,HP,355,LAPTOPS,ESPECIALISTA,LIMA METROPOLITANA,SAN JUAN DE LURIGANCHO,27/01/2019,COMPUTO,32007893,SIN MALL,1,CURACAO,1499,106607
419,SAMSUNG,349,MICROONDAS,ESPECIALISTA,TUMBES,TUMBES,21/01/2018,LINEA BLANCA,31968130,SIN MALL,1,TIENDAS EFE,222.88,106645
396,TAURUS,369,CAFETERAS,HIPERMERCADO,CALLAO,VENTANILLA,28/01/2018,PEDS,32282195,SIN MALL,1,PLAZA VEA,129.9,106600
405,SIEGEN,344,AFEITADORAS,TIENDA DEPARTAMENTAL,VIRTUAL,ONLINE,14/01/2018,CUIDADO PERSONAL,31749238,SIN MALL,1,RIPLEY,54,105511
413,ELECTROLUX,349,MICROONDAS,HIPERMERCADO,MOQUEGUA,MOQUEGUA,21/01/2018,LINEA BLANCA,32256338,REAL PLAZA MOQUEGUA,1,PLAZA VEA,329,106178
383,IMACO,361,LICUADORAS,ESPECIALISTA,TUMBES,TUMBES,20/01/2019,PEDS,31981748,SIN MALL,4,TIENDAS EFE,149.9,106996
391,BLACKLINE,348,COCINAS,HIPERMERCADO,PUNO,JULIACA,4/02/2018,LINEA BLANCA,32305995,REAL PLAZA JULIACA,1,PLAZA VEA,69.9,106825
419,SAMSUNG,336,TV,ESPECIALISTA,TRUJILLO,TRUJILLO,7/01/2018,ELECTRONICA,31914167,SIN MALL,1,TIENDAS EFE,1859.26,106560
384,OSTER,372,HERVIDORES,ESPECIALISTA,YURIMAGUAS,YURIMAGUAS,11/02/2018,PEDS,31101491,SIN MALL,1,CREDIVARGAS,179,106460
383,IMACO,372,HERVIDORES,TIENDA DEPARTAMENTAL,VIRTUAL,ONLINE,6/01/2019,PEDS,31740211,SIN MALL,1,RIPLEY,94.62,105040
417,LG,337,AUDIO HOME SYS.,ESPECIALISTA,LIMA METROPOLITANA,VILLA EL SALVADOR,11/02/2018,ELECTRONICA,32434578,SIN MALL,1,GALLO MAS GALLO,942.82,106454
383,IMACO,361,LICUADORAS,ESPECIALISTA,CAJAMARCA,CAJABAMBA,6/01/2019,PEDS,31926964,SIN MALL,1,TIENDAS EFE,124.71,106474
384,OSTER,361,LICUADORAS,ESPECIALISTA,CUSCO,CUSCO,20/01/2019,PEDS,31981373,SIN MALL,3,CURACAO,441.49,106839
384,OSTER,361,LICUADORAS,ESPECIALISTA,AREQUIPA,AREQUIPA,11/02/2018,PEDS,32047292,SIN MALL,1,CURACAO,387,106685
389,THOMAS,377,ASPIRADORAS,ESPECIALISTA,LIMA METROPOLITANA,ATE,3/02/2019,PEDS,32041806,SIN MALL,1,TIENDAS EFE,115,106446
417,LG,336,TV,HIPERMERCADO,LIMA METROPOLITANA,RIMAC,17/02/2019,ELECTRONICA,32372810,SIN MALL,1,PLAZA VEA,1799,106670
383,IMACO,361,LICUADORAS,HIPERMERCADO,LIMA METROPOLITANA,SANTA ANITA,6/01/2019,PEDS,31304660,MALL AVENTURA SANTA ANITA,4,TOTTUS,59.96,106231
417,LG,1018,REPRODUCTORES DE VIDEO,ESPECIALISTA,LAMBAYEQUE,LAMBAYEQUE,13/01/2019,ELECTRONICA,31883242,SIN MALL,3,MARCIMEX,109,105754
388,RECCO,361,LICUADORAS,HIPERMERCADO,TRUJILLO,TRUJILLO,13/01/2019,PEDS,31332026,SIN MALL,4,TOTTUS,89.9,106429
417,LG,347,LAVADORAS,HIPERMERCADO,LIMA METROPOLITANA,ATE,11/02/2018,LINEA BLANCA,32331581,SIN MALL,3,PLAZA VEA,1299,105254
